bundle,asset_name,kind,size,raw_offset,file
config,mjmap.template.73,json,1518,1345128,config\mjmap.template.73.json
config,mjmap.template.1p1m_1,json,1522,1346680,config\mjmap.template.1p1m_1.json
config,mjmap.template.dz_1b_11,json,1010,1348240,config\mjmap.template.dz_1b_11.json
config,mjmap.template.1b1ub_2,json,1539,1349288,config\mjmap.template.1b1ub_2.json
config,mjmap.template.1b1rm_18,json,1541,1350864,config\mjmap.template.1b1rm_18.json
config,mjmap.template.1b1m_18,json,1523,1352440,config\mjmap.template.1b1m_18.json
config,mjmap.map.mijing_43_2,json,3925,1354000,config\mjmap.map.mijing_43_2.json
config,mjmap.template.dz_1b_3,json,1004,1357960,config\mjmap.template.dz_1b_3.json
config,mjmap.template.81,json,1518,1359000,config\mjmap.template.81.json
config,mjmap.template.1i1m_12,json,1523,1360552,config\mjmap.template.1i1m_12.json
config,mjmap.template.9,json,1454,1362112,config\mjmap.template.9.json
config,mjmap.template.1i1m_40,json,1523,1363592,config\mjmap.template.1i1m_40.json
config,mjmap.template.dz_56,json,1112,1365152,config\mjmap.template.dz_56.json
config,mjmap.template.1bim1m_20,json,1542,1366296,config\mjmap.template.1bim1m_20.json
config,mjmap.template.dz_22,json,939,1367872,config\mjmap.template.dz_22.json
config,mjmap.template.dz_32,json,783,1368840,config\mjmap.template.dz_32.json
config,mjmap.template.dz_51,json,951,1369656,config\mjmap.template.dz_51.json
config,mjmap.template.122,json,1397,1370640,config\mjmap.template.122.json
config,mjmap.template.dz_40,json,939,1372072,config\mjmap.template.dz_40.json
config,mjmap.template.dz_1m_59,json,1173,1373040,config\mjmap.template.dz_1m_59.json
config,mjmap.template.107,json,1397,1374248,config\mjmap.template.107.json
config,mjmap.template.2b1m_4,json,1461,1375680,config\mjmap.template.2b1m_4.json
config,mjmap.template.140,json,1397,1377176,config\mjmap.template.140.json
config,rawdata.attachmentweaponconfig,bin,50,1378608,config\rawdata.attachmentweaponconfig.bin
config,mjmap.template.93,json,1335,1378704,config\mjmap.template.93.json
config,mjmap.template.14,json,1396,1380072,config\mjmap.template.14.json
config,mjmap.template.1i1m_34,json,1523,1381496,config\mjmap.template.1i1m_34.json
config,mjmap.template.dz_53,json,941,1383056,config\mjmap.template.dz_53.json
config,mjmap.template.154,json,1173,1384032,config\mjmap.template.154.json
config,mjmap.template.1b1bm_3,json,1540,1385240,config\mjmap.template.1b1bm_3.json
config,mjmap.map.mijing_217,json,12115,1386816,config\mjmap.map.mijing_217.json
config,mjmap.map.mijing_318,json,6136,1398960,config\mjmap.map.mijing_318.json
config,mjmap.template.2b2m_11,json,1523,1405128,config\mjmap.template.2b2m_11.json
config,mjmap.template.dz_1m_43,json,1008,1406688,config\mjmap.template.dz_1m_43.json
config,mjmap.template.2b2m_13,json,1523,1407728,config\mjmap.template.2b2m_13.json
config,mjmap.template.7,json,1332,1409288,config\mjmap.template.7.json
config,mjmap.template.67,json,1457,1410648,config\mjmap.template.67.json
config,rawdata.disciplepostflyconfig,bin,4381,1412136,config\rawdata.disciplepostflyconfig.bin
config,mjmap.template.1b1m_17,json,1523,1416560,config\mjmap.template.1b1m_17.json
config,mjmap.map.lilian32,json,19953,1418120,config\mjmap.map.lilian32.json
config,mjmap.map.mijing_320,json,10292,1438104,config\mjmap.map.mijing_320.json
config,rawdata.xianjieentityconfig,bin,1310,1448424,config\rawdata.xianjieentityconfig.bin
config,rawdata.monijybuildconfig,bin,24352,1449776,config\rawdata.monijybuildconfig.bin
config,mjmap.template.1p1m_14,json,1523,1474176,config\mjmap.template.1p1m_14.json
config,mjmap.template.1c_2,json,336,1475736,config\mjmap.template.1c_2.json
config,mjmap.template.dz_1b_29,json,1173,1476104,config\mjmap.template.dz_1b_29.json
config,mjmap.template.dz_1m_35,json,1010,1477312,config\mjmap.template.dz_1m_35.json
config,mjmap.template.123,json,1397,1478360,config\mjmap.template.123.json
config,mjmap.map.mijing_602,json,46900,1479792,config\mjmap.map.mijing_602.json
config,mjmap.template.87,json,1518,1526720,config\mjmap.template.87.json
config,mjmap.map.lilian35,json,16098,1528272,config\mjmap.map.lilian35.json
config,mjmap.map.shanlinguding6,json,22004,1544400,config\mjmap.map.shanlinguding6.json
config,mjmap.map.mijing_301,json,6714,1566440,config\mjmap.map.mijing_301.json
config,mjmap.template.1b1m_5,json,1522,1573184,config\mjmap.template.1b1m_5.json
config,mjmap.template.dz_1b_27,json,1018,1574744,config\mjmap.template.dz_1b_27.json
config,mjmap.template.dz_1b_17,json,1180,1575800,config\mjmap.template.dz_1b_17.json
config,mjmap.template.dz_19,json,1109,1577016,config\mjmap.template.dz_19.json
config,mjmap.template.dz_1m_18,json,1013,1578160,config\mjmap.template.dz_1m_18.json
config,setting.color_alias,bin,150,1579208,config\setting.color_alias.bin
config,mjmap.template.1bm_5,json,1536,1579408,config\mjmap.template.1bm_5.json
config,mjmap.template.1bm_1,json,1536,1580976,config\mjmap.template.1bm_1.json
config,mjmap.map.tanxiandui9_1,json,5737,1582544,config\mjmap.map.tanxiandui9_1.json
config,mjmap.template.1b1m_21,json,1523,1588320,config\mjmap.template.1b1m_21.json
config,mjmap.template.1b1ub_10,json,1540,1589880,config\mjmap.template.1b1ub_10.json
config,mjmap.template.dz_1b_15,json,1173,1591456,config\mjmap.template.dz_1b_15.json
config,mjmap.map.mijing_43,json,60048,1592664,config\mjmap.map.mijing_43.json
config,mjmap.template.1ub_3,json,1535,1652744,config\mjmap.template.1ub_3.json
config,mjmap.template.dz_1b_20,json,1005,1654312,config\mjmap.template.dz_1b_20.json
config,mjmap.template.1b2m_4,json,1461,1655352,config\mjmap.template.1b2m_4.json
config,setting.objpath,bin,13,1656848,config\setting.objpath.bin
config,mjmap.map.yueguang_2,json,9470,1656904,config\mjmap.map.yueguang_2.json
config,mjmap.template.dz_1m_16,json,1173,1666408,config\mjmap.template.dz_1m_16.json
config,mjmap.template.119,json,1397,1667616,config\mjmap.template.119.json
config,mjmap.map.lcmj_1,json,18555,1669048,config\mjmap.map.lcmj_1.json
config,mjmap.template.63,json,1457,1687632,config\mjmap.template.63.json
config,mjmap.template.45,json,1457,1689120,config\mjmap.template.45.json
config,mjmap.template.dz_1b_16,json,1173,1690608,config\mjmap.template.dz_1b_16.json
config,mjmap.template.1b1bm_8,json,1540,1691816,config\mjmap.template.1b1bm_8.json
config,mjmap.template.1bm_7,json,1536,1693392,config\mjmap.template.1bm_7.json
config,mjmap.template.dz_1m_36,json,1010,1694960,config\mjmap.template.dz_1m_36.json
config,mjmap.template.1ub_6,json,1535,1696008,config\mjmap.template.1ub_6.json
config,mjmap.template.51,json,1457,1697576,config\mjmap.template.51.json
config,mjmap.template.1p1m_6,json,1522,1699064,config\mjmap.template.1p1m_6.json
config,mjmap.template.dz_1m_13,json,1003,1700624,config\mjmap.template.dz_1m_13.json
config,mjmap.template.dz_17,json,1116,1701664,config\mjmap.template.dz_17.json
config,mjmap.map.zongmen1_1,json,5390,1702808,config\mjmap.map.zongmen1_1.json
config,mjmap.template.1b1ub_20,json,1540,1708232,config\mjmap.template.1b1ub_20.json
config,mjmap.template.1i_7,json,1520,1709808,config\mjmap.template.1i_7.json
config,mjmap.map.mijing_202,json,4902,1711360,config\mjmap.map.mijing_202.json
config,mjmap.template.dz_1m_40,json,1003,1716296,config\mjmap.template.dz_1m_40.json
config,mjmap.template.1b1bm_13,json,1541,1717336,config\mjmap.template.1b1bm_13.json
config,mjmap.template.2b1m_6,json,1461,1718912,config\mjmap.template.2b1m_6.json
config,mjmap.template.1bim1m_10,json,1542,1720408,config\mjmap.template.1bim1m_10.json
config,mjmap.template.1bim1m_8,json,1541,1721984,config\mjmap.template.1bim1m_8.json
config,mjmap.template.1b2m_12,json,1462,1723560,config\mjmap.template.1b2m_12.json
config,mjmap.template.dz_1b_14,json,1173,1725056,config\mjmap.template.dz_1b_14.json
config,mjmap.template.1b1ub_5,json,1539,1726264,config\mjmap.template.1b1ub_5.json
config,mjmap.template.3,json,1393,1727840,config\mjmap.template.3.json
config,mjmap.template.1b_5,json,1518,1729264,config\mjmap.template.1b_5.json
config,mjmap.template.dz_1m_7,json,1009,1730816,config\mjmap.template.dz_1m_7.json
config,mjmap.template.1i1m_5,json,1522,1731864,config\mjmap.template.1i1m_5.json
config,rawdata.dbbodyconfig,bin,573100,1733424,config\rawdata.dbbodyconfig.bin
config,mjmap.map.mijing_329,json,19626,2306592,config\mjmap.map.mijing_329.json
config,mjmap.template.dz_1m_33,json,1010,2326248,config\mjmap.template.dz_1m_33.json
config,mjmap.map.lilian1,json,13232,2327296,config\mjmap.map.lilian1.json
config,mjmap.template.1b1rm_10,json,1541,2340560,config\mjmap.template.1b1rm_10.json
config,mjmap.template.1p1m_10,json,1523,2342136,config\mjmap.template.1p1m_10.json
config,mjmap.template.1p_5,json,1520,2343696,config\mjmap.template.1p_5.json
config,mjmap.template.1b_4,json,1518,2345248,config\mjmap.template.1b_4.json
config,mjmap.template.147,json,1336,2346800,config\mjmap.template.147.json
config,mjmap.template.dz_27,json,954,2348168,config\mjmap.template.dz_27.json
config,mjmap.template.1b1ub_18,json,1540,2349152,config\mjmap.template.1b1ub_18.json
config,mjmap.template.1b1rm_4,json,1540,2350728,config\mjmap.template.1b1rm_4.json
config,mjmap.map.shangguxiandi1_4,json,17682,2352304,config\mjmap.map.shangguxiandi1_4.json
config,mjmap.template.151,json,1336,2370024,config\mjmap.template.151.json
config,mjmap.map.shanlinguding8,json,22205,2371392,config\mjmap.map.shanlinguding8.json
config,mjmap.template.1ub_1,json,1535,2393632,config\mjmap.template.1ub_1.json
config,mjmap.template.1r1b_4,json,2021,2395200,config\mjmap.template.1r1b_4.json
config,mjmap.template.1bim1m_17,json,1542,2397256,config\mjmap.template.1bim1m_17.json
config,mjmap.template.1bim_3,json,1537,2398832,config\mjmap.template.1bim_3.json
config,mjmap.template.1re_1,json,338,2400408,config\mjmap.template.1re_1.json
config,mjmap.template.dz_1b_60,json,1171,2400776,config\mjmap.template.dz_1b_60.json
config,mjmap.template.dz_1m_10,json,1008,2401984,config\mjmap.template.dz_1m_10.json
config,mjmap.map.guding1,json,79410,2403024,config\mjmap.map.guding1.json
config,mjmap.map.mijing_209,json,5923,2482464,config\mjmap.map.mijing_209.json
config,mjmap.template.156,json,1168,2488416,config\mjmap.template.156.json
config,mjmap.map.shanlinguding4,json,37433,2489616,config\mjmap.map.shanlinguding4.json
config,mjmap.template.141,json,1397,2527088,config\mjmap.template.141.json
config,mjmap.template.2b2m_6,json,1522,2528520,config\mjmap.template.2b2m_6.json
config,mjmap.template.1rm_1,json,1536,2530080,config\mjmap.template.1rm_1.json
config,mjmap.template.dz_1b_32,json,847,2531648,config\mjmap.template.dz_1b_32.json
config,mjmap.template.dz_1m_20,json,1005,2532528,config\mjmap.template.dz_1m_20.json
config,mjmap.template.dz_43,json,944,2533568,config\mjmap.template.dz_43.json
config,mjmap.map.ceshi2,json,10385,2534544,config\mjmap.map.ceshi2.json
config,mjmap.template.dz_1b_41,json,1010,2544960,config\mjmap.template.dz_1b_41.json
config,mjmap.template.22,json,1396,2546008,config\mjmap.template.22.json
config,mjmap.template.dz_31,json,946,2547432,config\mjmap.template.dz_31.json
config,mjmap.template.1i1m_28,json,1523,2548408,config\mjmap.template.1i1m_28.json
config,mjmap.template.1ub_2,json,1535,2549968,config\mjmap.template.1ub_2.json
config,mjmap.template.24,json,1396,2551536,config\mjmap.template.24.json
config,mjmap.template.1b1bm_9,json,1540,2552960,config\mjmap.template.1b1bm_9.json
config,mjmap.template.2b1m_13,json,1462,2554536,config\mjmap.template.2b1m_13.json
config,mjmap.template.59,json,1457,2556032,config\mjmap.template.59.json
config,mjmap.template.120,json,1397,2557520,config\mjmap.template.120.json
config,mjmap.map.shanlinguding5,json,22734,2558952,config\mjmap.map.shanlinguding5.json
config,rawdata.skill_behavior_config,bin,1037,2581720,config\rawdata.skill_behavior_config.bin
config,rawdata.attachmentwingconfig,bin,50,2582816,config\rawdata.attachmentwingconfig.bin
config,mjmap.template.2b1m_16,json,1462,2582912,config\mjmap.template.2b1m_16.json
config,mjmap.map.yueguang_4,json,4473,2584408,config\mjmap.map.yueguang_4.json
config,mjmap.template.dz_1m_17,json,1180,2588912,config\mjmap.template.dz_1m_17.json
config,mjmap.template.dz_10,json,944,2590128,config\mjmap.template.dz_10.json
config,mjmap.template.136,json,1397,2591104,config\mjmap.template.136.json
config,mjmap.template.1p1m_9,json,1522,2592536,config\mjmap.template.1p1m_9.json
config,rawdata.skillconfig,bin,646,2594096,config\rawdata.skillconfig.bin
config,mjmap.template.1rm_7,json,1536,2594784,config\mjmap.template.1rm_7.json
config,mjmap.template.dz_1m_8,json,1172,2596352,config\mjmap.template.dz_1m_8.json
config,mjmap.template.10,json,1333,2597560,config\mjmap.template.10.json
config,mjmap.template.2b1m_1,json,1461,2598928,config\mjmap.template.2b1m_1.json
config,mjmap.template.1b1m_8,json,1522,2600424,config\mjmap.template.1b1m_8.json
config,mjmap.template.1b1rm_12,json,1541,2601984,config\mjmap.template.1b1rm_12.json
config,mjmap.map.tanxiandui7,json,31748,2603560,config\mjmap.map.tanxiandui7.json
config,mjmap.template.dz_55,json,941,2635344,config\mjmap.template.dz_55.json
config,mjmap.template.36,json,1457,2636320,config\mjmap.template.36.json
config,mjmap.template.dz_1b_58,json,998,2637808,config\mjmap.template.dz_1b_58.json
config,mjmap.template.dz_1b_9,json,1009,2638840,config\mjmap.template.dz_1b_9.json
config,mjmap.template.111,json,1397,2639888,config\mjmap.template.111.json
config,mjmap.template.138,json,1397,2641320,config\mjmap.template.138.json
config,mjmap.template.1rm_2,json,1536,2642752,config\mjmap.template.1rm_2.json
config,mjmap.map.mijing_315,json,9782,2644320,config\mjmap.map.mijing_315.json
config,mjmap.template.8,json,1454,2654136,config\mjmap.template.8.json
config,mjmap.template.1b1ub_11,json,1540,2655616,config\mjmap.template.1b1ub_11.json
config,mjmap.template.dz_1m_46,json,1173,2657192,config\mjmap.template.dz_1m_46.json
config,csdefine,txt,61,2658400,config\csdefine.txt
config,mjmap.template.1b_3,json,1518,2658480,config\mjmap.template.1b_3.json
config,mjmap.map.pingyuanguding3,json,45896,2660032,config\mjmap.map.pingyuanguding3.json
config,mjmap.template.1p_6,json,1520,2705968,config\mjmap.template.1p_6.json
config,mjmap.map.shangguxiandi2_3,json,16951,2707520,config\mjmap.map.shangguxiandi2_3.json
config,mjmap.map.tanxiandui2_1,json,4638,2724512,config\mjmap.map.tanxiandui2_1.json
config,mjmap.map.shangguxiandi3_5,json,24017,2729184,config\mjmap.map.shangguxiandi3_5.json
config,mjmap.template.53,json,1457,2753240,config\mjmap.template.53.json
config,mjmap.map.lilian21,json,23076,2754728,config\mjmap.map.lilian21.json
config,assets/prefabs/data/config/mjmap.map.mijing_43_2.json,json,9,2795740,config\assets\prefabs\data\config\mjmap.map.mijing_43_2.json
config,assets/prefabs/data/config/mjmap.map.tanxiandui10.json,json,12,2800336,config\assets\prefabs\data\config\mjmap.map.tanxiandui10.json
config,assets/prefabs/data/config/mjmap.template.153.json,json,16,2806468,config\assets\prefabs\data\config\mjmap.template.153.json
config,assets/prefabs/data/config/mjmap.template.1b2m_7.json,json,10,2815312,config\assets\prefabs\data\config\mjmap.template.1b2m_7.json
config,assets/prefabs/data/config/mjmap.template.1i1m_42.json,json,13,2822040,config\assets\prefabs\data\config\mjmap.template.1i1m_42.json
config,assets/prefabs/data/config/mjmap.template.1p1m_15.json,json,11,2823772,config\assets\prefabs\data\config\mjmap.template.1p1m_15.json
config,assets/prefabs/data/config/mjmap.template.95.json,json,15,2838092,config\assets\prefabs\data\config\mjmap.template.95.json
config,assets/prefabs/data/config/rawdata.shaderconfig.bytes,bin,14,2855560,config\assets\prefabs\data\config\rawdata.shaderconfig.bytes.bin
config,mjmap.template.dz_20,json,941,2856752,config\mjmap.template.dz_20.json
config,mjmap.map.tanxiandui10,json,39715,2857728,config\mjmap.map.tanxiandui10.json
config,mjmap.map.lilian11,json,23009,2897480,config\mjmap.map.lilian11.json
config,mjmap.template.dz_42,json,941,2920520,config\mjmap.template.dz_42.json
config,mjmap.template.1i1m_23,json,1523,2921496,config\mjmap.template.1i1m_23.json
config,mjmap.template.1b1ub_15,json,1540,2923056,config\mjmap.template.1b1ub_15.json
config,mjmap.template.dz_4,json,940,2924632,config\mjmap.template.dz_4.json
config,mjmap.map.pingyuanguding2,json,68159,2925600,config\mjmap.map.pingyuanguding2.json
config,lookup.dragonbones,txt,41534,2993800,config\lookup.dragonbones.txt
config,mjmap.template.dz_1b_59,json,1173,3035376,config\mjmap.template.dz_1b_59.json
config,mjmap.template.dz_1m_38,json,1173,3036584,config\mjmap.template.dz_1m_38.json
config,mjmap.template.1bim_2,json,1537,3037792,config\mjmap.template.1bim_2.json
config,mjmap.template.dz_57,json,949,3039368,config\mjmap.template.dz_57.json
config,mjmap.template.dz_1b_50,json,1005,3040352,config\mjmap.template.dz_1b_50.json
config,mjmap.template.dz_1b_19,json,1173,3041392,config\mjmap.template.dz_1b_19.json
config,mjmap.template.dz_1m_37,json,1010,3042600,config\mjmap.template.dz_1m_37.json
config,mjmap.template.1r5b_3,json,2118,3043648,config\mjmap.template.1r5b_3.json
config,mjmap.template.dz_1b_40,json,1003,3045800,config\mjmap.template.dz_1b_40.json
config,mjmap.template.1b1rm_21,json,1541,3046840,config\mjmap.template.1b1rm_21.json
config,mjmap.template.dz_1b_43,json,1008,3048416,config\mjmap.template.dz_1b_43.json
config,mjmap.template.1b1ub_21,json,1540,3049456,config\mjmap.template.1b1ub_21.json
config,mjmap.template.77,json,1518,3051032,config\mjmap.template.77.json
config,mjmap.template.1b_2,json,1518,3052584,config\mjmap.template.1b_2.json
