address,name,signature
37432916,System.Net.Sockets.Socket$$ReturnSocketAsyncEventArgs,"void System_Net_Sockets_Socket__ReturnSocketAsyncEventArgs (System_Net_Sockets_Socket_o* __this, System_Net_Sockets_Socket_TaskSocketAsyncEventArgs_Socket__o* saea, const MethodInfo* method);"
37432980,System.Net.Sockets.Socket$$GetException,"System_Exception_o* System_Net_Sockets_Socket__GetException (int32_t error, bool wrapExceptionsInIOExceptions, const MethodInfo* method);"
37433216,System.Net.Sockets.Socket$$CompleteSendReceive,"void System_Net_Sockets_Socket__CompleteSendReceive (System_Net_Sockets_Socket_o* s, System_Net_Sockets_Socket_Int32TaskSocketAsyncEventArgs_o* saea, bool isReceive, const MethodInfo* method);"
37433600,System.Net.Sockets.Socket$$ReturnSocketAsyncEventArgs,"void System_Net_Sockets_Socket__ReturnSocketAsyncEventArgs (System_Net_Sockets_Socket_o* __this, System_Net_Sockets_Socket_Int32TaskSocketAsyncEventArgs_o* saea, bool isReceive, const MethodInfo* method);"
37433676,System.Net.Sockets.Socket$$.ctor,"void System_Net_Sockets_Socket___ctor (System_Net_Sockets_Socket_o* __this, int32_t addressFamily, int32_t socketType, int32_t protocolType, const MethodInfo* method);"
37434268,System.Net.Sockets.Socket$$InitializeSockets,void System_Net_Sockets_Socket__InitializeSockets (const MethodInfo* method);
37434880,System.Net.Sockets.Socket$$Socket_icall,"intptr_t System_Net_Sockets_Socket__Socket_icall (int32_t family, int32_t type, int32_t proto, int32_t* error, const MethodInfo* method);"
37434884,System.Net.Sockets.SocketException$$.ctor,"void System_Net_Sockets_SocketException___ctor (System_Net_Sockets_SocketException_o* __this, const MethodInfo* method);"
37434916,System.Net.Sockets.Socket$$SetIPProtectionLevel,"void System_Net_Sockets_Socket__SetIPProtectionLevel (System_Net_Sockets_Socket_o* __this, int32_t level, const MethodInfo* method);"
37435156,System.Net.Sockets.Socket$$SocketDefaults,"void System_Net_Sockets_Socket__SocketDefaults (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37435368,System.Net.Sockets.Socket$$get_OSSupportsIPv4,bool System_Net_Sockets_Socket__get_OSSupportsIPv4 (const MethodInfo* method);
37435468,System.Net.Sockets.Socket$$get_OSSupportsIPv6,bool System_Net_Sockets_Socket__get_OSSupportsIPv6 (const MethodInfo* method);
37435568,System.Net.Sockets.Socket$$get_Handle,"intptr_t System_Net_Sockets_Socket__get_Handle (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37435596,System.Net.Sockets.Socket$$get_AddressFamily,"int32_t System_Net_Sockets_Socket__get_AddressFamily (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37435604,System.Net.Sockets.Socket$$get_SocketType,"int32_t System_Net_Sockets_Socket__get_SocketType (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37435612,System.Net.Sockets.Socket$$get_ProtocolType,"int32_t System_Net_Sockets_Socket__get_ProtocolType (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37435620,System.Net.Sockets.Socket$$set_ReceiveTimeout,"void System_Net_Sockets_Socket__set_ReceiveTimeout (System_Net_Sockets_Socket_o* __this, int32_t value, const MethodInfo* method);"
37435728,System.Net.Sockets.Socket$$SetSocketOption,"void System_Net_Sockets_Socket__SetSocketOption (System_Net_Sockets_Socket_o* __this, int32_t optionLevel, int32_t optionName, int32_t optionValue, const MethodInfo* method);"
37436024,System.Net.Sockets.Socket$$set_SendTimeout,"void System_Net_Sockets_Socket__set_SendTimeout (System_Net_Sockets_Socket_o* __this, int32_t value, const MethodInfo* method);"
37436132,System.Net.Sockets.Socket$$set_DontFragment,"void System_Net_Sockets_Socket__set_DontFragment (System_Net_Sockets_Socket_o* __this, bool value, const MethodInfo* method);"
37436264,System.Net.Sockets.Socket$$get_DualMode,"bool System_Net_Sockets_Socket__get_DualMode (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37436496,System.Net.Sockets.Socket$$set_DualMode,"void System_Net_Sockets_Socket__set_DualMode (System_Net_Sockets_Socket_o* __this, bool value, const MethodInfo* method);"
37436632,System.Net.Sockets.Socket$$get_IsDualMode,"bool System_Net_Sockets_Socket__get_IsDualMode (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37436656,System.Net.Sockets.Socket$$CanTryAddressFamily,"bool System_Net_Sockets_Socket__CanTryAddressFamily (System_Net_Sockets_Socket_o* __this, int32_t family, const MethodInfo* method);"
37436712,System.Net.Sockets.Socket$$Send,"int32_t System_Net_Sockets_Socket__Send (System_Net_Sockets_Socket_o* __this, System_Collections_Generic_IList_ArraySegment_byte___o* buffers, int32_t socketFlags, const MethodInfo* method);"
37436812,System.Net.Sockets.Socket$$Send,"int32_t System_Net_Sockets_Socket__Send (System_Net_Sockets_Socket_o* __this, System_Collections_Generic_IList_ArraySegment_byte___o* buffers, int32_t socketFlags, int32_t* errorCode, const MethodInfo* method);"
37438268,System.Net.Sockets.SocketException$$.ctor,"void System_Net_Sockets_SocketException___ctor (System_Net_Sockets_SocketException_o* __this, int32_t socketError, const MethodInfo* method);"
37438276,System.Net.Sockets.Socket$$Send,"int32_t System_Net_Sockets_Socket__Send (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, int32_t* errorCode, const MethodInfo* method);"
37438600,System.Net.Sockets.Socket$$Receive,"int32_t System_Net_Sockets_Socket__Receive (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, int32_t* errorCode, const MethodInfo* method);"
37438868,System.Net.Sockets.Socket$$Receive,"int32_t System_Net_Sockets_Socket__Receive (System_Net_Sockets_Socket_o* __this, System_Collections_Generic_IList_ArraySegment_byte___o* buffers, int32_t socketFlags, const MethodInfo* method);"
37438968,System.Net.Sockets.Socket$$Receive,"int32_t System_Net_Sockets_Socket__Receive (System_Net_Sockets_Socket_o* __this, System_Collections_Generic_IList_ArraySegment_byte___o* buffers, int32_t socketFlags, int32_t* errorCode, const MethodInfo* method);"
37440348,System.Net.Sockets.Socket$$IOControl,"int32_t System_Net_Sockets_Socket__IOControl (System_Net_Sockets_Socket_o* __this, int64_t ioControlCode, System_Byte_array* optionInValue, System_Byte_array* optionOutValue, const MethodInfo* method);"
37440352,System.Net.Sockets.Socket$$IOControl,"int32_t System_Net_Sockets_Socket__IOControl (System_Net_Sockets_Socket_o* __this, int32_t ioControlCode, System_Byte_array* optionInValue, System_Byte_array* optionOutValue, const MethodInfo* method);"
37440748,System.Net.Sockets.Socket$$get_CleanedUp,"bool System_Net_Sockets_Socket__get_CleanedUp (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37440764,System.Net.Sockets.Socket$$BeginConnect,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginConnect (System_Net_Sockets_Socket_o* __this, System_Net_EndPoint_o* remoteEP, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37441088,System.Net.Sockets.Socket$$BeginSend,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginSend (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, int32_t* errorCode, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37441628,System.Net.Sockets.Socket$$EndSend,"int32_t System_Net_Sockets_Socket__EndSend (System_Net_Sockets_Socket_o* __this, System_IAsyncResult_o* asyncResult, int32_t* errorCode, const MethodInfo* method);"
37441868,System.Net.Sockets.Socket$$BeginReceive,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginReceive (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, int32_t* errorCode, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37442268,System.Net.Sockets.Socket$$EndReceive,"int32_t System_Net_Sockets_Socket__EndReceive (System_Net_Sockets_Socket_o* __this, System_IAsyncResult_o* asyncResult, int32_t* errorCode, const MethodInfo* method);"
37442508,System.Net.Sockets.Socket$$get_InternalSyncObject,Il2CppObject* System_Net_Sockets_Socket__get_InternalSyncObject (const MethodInfo* method);
37442720,System.Net.Sockets.Socket$$IsProtocolSupported,"bool System_Net_Sockets_Socket__IsProtocolSupported (int32_t networkInterface, const MethodInfo* method);"
37442804,System.Net.Sockets.Socket$$Dispose,"void System_Net_Sockets_Socket__Dispose (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37442912,System.Net.Sockets.Socket$$Finalize,"void System_Net_Sockets_Socket__Finalize (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37443072,System.Net.Sockets.Socket$$Shutdown_internal,"void System_Net_Sockets_Socket__Shutdown_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t how, int32_t* error, const MethodInfo* method);"
37443360,System.Net.Sockets.Socket$$SetSocketOption_internal,"void System_Net_Sockets_Socket__SetSocketOption_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t level, int32_t name, Il2CppObject* obj_val, System_Byte_array* byte_val, int32_t int_val, int32_t* error, const MethodInfo* method);"
37443696,System.Net.Sockets.Socket$$.ctor,"void System_Net_Sockets_Socket___ctor (System_Net_Sockets_Socket_o* __this, int32_t family, int32_t type, int32_t proto, System_Net_Sockets_SafeSocketHandle_o* safe_handle, const MethodInfo* method);"
37443948,System.Net.Sockets.Socket$$set_NoDelay,"void System_Net_Sockets_Socket__set_NoDelay (System_Net_Sockets_Socket_o* __this, bool value, const MethodInfo* method);"
37444012,System.Net.Sockets.Socket$$get_LocalEndPoint,"System_Net_EndPoint_o* System_Net_Sockets_Socket__get_LocalEndPoint (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37444252,System.Net.Sockets.Socket$$ThrowIfDisposedAndClosed,"void System_Net_Sockets_Socket__ThrowIfDisposedAndClosed (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37444392,System.Net.Sockets.Socket$$LocalEndPoint_internal,"System_Net_SocketAddress_o* System_Net_Sockets_Socket__LocalEndPoint_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t family, int32_t* error, const MethodInfo* method);"
37444696,System.Net.Sockets.Socket$$LocalEndPoint_icall,"System_Net_SocketAddress_o* System_Net_Sockets_Socket__LocalEndPoint_icall (intptr_t socket, int32_t family, int32_t* error, const MethodInfo* method);"
37444700,System.Net.Sockets.Socket$$get_Blocking,"bool System_Net_Sockets_Socket__get_Blocking (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37444708,System.Net.Sockets.Socket$$set_Blocking,"void System_Net_Sockets_Socket__set_Blocking (System_Net_Sockets_Socket_o* __this, bool value, const MethodInfo* method);"
37444912,System.Net.Sockets.Socket$$Blocking_internal,"void System_Net_Sockets_Socket__Blocking_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, bool block, int32_t* error, const MethodInfo* method);"
37445200,System.Net.Sockets.Socket$$Blocking_icall,"void System_Net_Sockets_Socket__Blocking_icall (intptr_t socket, bool block, int32_t* error, const MethodInfo* method);"
37445208,System.Net.Sockets.Socket$$get_Connected,"bool System_Net_Sockets_Socket__get_Connected (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37445216,System.Net.Sockets.Socket$$ThrowIfUdp,"void System_Net_Sockets_Socket__ThrowIfUdp (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37445300,System.Net.Sockets.Socket$$get_RemoteEndPoint,"System_Net_EndPoint_o* System_Net_Sockets_Socket__get_RemoteEndPoint (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37445548,System.Net.Sockets.Socket$$RemoteEndPoint_internal,"System_Net_SocketAddress_o* System_Net_Sockets_Socket__RemoteEndPoint_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t family, int32_t* error, const MethodInfo* method);"
37445852,System.Net.Sockets.Socket$$RemoteEndPoint_icall,"System_Net_SocketAddress_o* System_Net_Sockets_Socket__RemoteEndPoint_icall (intptr_t socket, int32_t family, int32_t* error, const MethodInfo* method);"
37445856,System.Net.Sockets.Socket$$Poll,"bool System_Net_Sockets_Socket__Poll (System_Net_Sockets_Socket_o* __this, int32_t microSeconds, int32_t mode, const MethodInfo* method);"
37446268,System.Net.Sockets.Socket$$Poll_internal,"bool System_Net_Sockets_Socket__Poll_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t mode, int32_t timeout, int32_t* error, const MethodInfo* method);"
37446588,System.Net.Sockets.Socket$$Poll_icall,"bool System_Net_Sockets_Socket__Poll_icall (intptr_t socket, int32_t mode, int32_t timeout, int32_t* error, const MethodInfo* method);"
37446592,System.Net.Sockets.Socket$$Accept,"System_Net_Sockets_Socket_o* System_Net_Sockets_Socket__Accept (System_Net_Sockets_Socket_o* __this, const MethodInfo* method);"
37446896,System.Net.Sockets.Socket$$Accept_internal,"System_Net_Sockets_SafeSocketHandle_o* System_Net_Sockets_Socket__Accept_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t* error, bool blocking, const MethodInfo* method);"
37447248,System.Net.Sockets.Socket$$Accept,"void System_Net_Sockets_Socket__Accept (System_Net_Sockets_Socket_o* __this, System_Net_Sockets_Socket_o* acceptSocket, const MethodInfo* method);"
37447528,System.Net.Sockets.Socket$$BeginAccept,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginAccept (System_Net_Sockets_Socket_o* __this, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37447896,System.Net.Sockets.Socket$$QueueIOSelectorJob,"void System_Net_Sockets_Socket__QueueIOSelectorJob (System_Net_Sockets_Socket_o* __this, System_Threading_SemaphoreSlim_o* sem, intptr_t handle, System_IOSelectorJob_o* job, const MethodInfo* method);"
37448216,System.Net.Sockets.Socket$$EndAccept,"System_Net_Sockets_Socket_o* System_Net_Sockets_Socket__EndAccept (System_Net_Sockets_Socket_o* __this, System_IAsyncResult_o* asyncResult, const MethodInfo* method);"
37448256,System.Net.Sockets.Socket$$EndAccept,"System_Net_Sockets_Socket_o* System_Net_Sockets_Socket__EndAccept (System_Net_Sockets_Socket_o* __this, System_Byte_array** buffer, int32_t* bytesTransferred, System_IAsyncResult_o* asyncResult, const MethodInfo* method);"
37448500,System.Net.Sockets.Socket$$ValidateEndIAsyncResult,"System_Net_Sockets_SocketAsyncResult_o* System_Net_Sockets_Socket__ValidateEndIAsyncResult (System_Net_Sockets_Socket_o* __this, System_IAsyncResult_o* ares, System_String_o* methodName, System_String_o* argName, const MethodInfo* method);"
37448832,System.Net.Sockets.Socket$$Accept_icall,"intptr_t System_Net_Sockets_Socket__Accept_icall (intptr_t sock, int32_t* error, bool blocking, const MethodInfo* method);"
37448840,System.Net.Sockets.Socket$$Bind,"void System_Net_Sockets_Socket__Bind (System_Net_Sockets_Socket_o* __this, System_Net_EndPoint_o* localEP, const MethodInfo* method);"
37449216,System.Net.Sockets.Socket$$RemapIPEndPoint,"System_Net_IPEndPoint_o* System_Net_Sockets_Socket__RemapIPEndPoint (System_Net_Sockets_Socket_o* __this, System_Net_IPEndPoint_o* input, const MethodInfo* method);"
37449404,System.Net.Sockets.Socket$$Bind_internal,"void System_Net_Sockets_Socket__Bind_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, System_Net_SocketAddress_o* sa, int32_t* error, const MethodInfo* method);"
37449692,System.Net.Sockets.Socket$$Bind_icall,"void System_Net_Sockets_Socket__Bind_icall (intptr_t sock, System_Net_SocketAddress_o* sa, int32_t* error, const MethodInfo* method);"
37449696,System.Net.Sockets.Socket$$Listen,"void System_Net_Sockets_Socket__Listen (System_Net_Sockets_Socket_o* __this, int32_t backlog, const MethodInfo* method);"
37449940,System.Net.Sockets.Socket$$Listen_internal,"void System_Net_Sockets_Socket__Listen_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, int32_t backlog, int32_t* error, const MethodInfo* method);"
37450228,System.Net.Sockets.Socket$$Listen_icall,"void System_Net_Sockets_Socket__Listen_icall (intptr_t sock, int32_t backlog, int32_t* error, const MethodInfo* method);"
37450232,System.Net.Sockets.Socket$$Connect,"void System_Net_Sockets_Socket__Connect (System_Net_Sockets_Socket_o* __this, System_Net_IPAddress_o* address, int32_t port, const MethodInfo* method);"
37450356,System.Net.Sockets.Socket$$Connect,"void System_Net_Sockets_Socket__Connect (System_Net_Sockets_Socket_o* __this, System_Net_EndPoint_o* remoteEP, const MethodInfo* method);"
37451216,System.Net.Sockets.Socket$$Connect_internal,"void System_Net_Sockets_Socket__Connect_internal (System_Net_Sockets_SafeSocketHandle_o* safeHandle, System_Net_SocketAddress_o* sa, int32_t* error, bool blocking, const MethodInfo* method);"
